GeographyCode,DC3606NI0001,DC3606NI0002,DC3606NI0003,DC3606NI0004,DC3606NI0005,DC3606NI0006,DC3606NI0007,DC3606NI0008,DC3606NI0009,DC3606NI0010,DC3606NI0011,DC3606NI0012,DC3606NI0013,DC3606NI0014,DC3606NI0015,DC3606NI0016,DC3606NI0017,DC3606NI0018,DC3606NI0019,DC3606NI0020,DC3606NI0021,DC3606NI0022,DC3606NI0023,DC3606NI0024,DC3606NI0025,DC3606NI0026,DC3606NI0027,DC3606NI0028,DC3606NI0029,DC3606NI0030,DC3606NI0031,DC3606NI0032,DC3606NI0033,DC3606NI0034,DC3606NI0035,DC3606NI0036,DC3606NI0037,DC3606NI0038,DC3606NI0039,DC3606NI0040,DC3606NI0041,DC3606NI0042,DC3606NI0043,DC3606NI0044,DC3606NI0045,DC3606NI0046,DC3606NI0047,DC3606NI0048,DC3606NI0049,DC3606NI0050,DC3606NI0051,DC3606NI0052,DC3606NI0053,DC3606NI0054,DC3606NI0055,DC3606NI0056,DC3606NI0057,DC3606NI0058,DC3606NI0059,DC3606NI0060,DC3606NI0061,DC3606NI0062,DC3606NI0063,DC3606NI0064,DC3606NI0065,DC3606NI0066,DC3606NI0067,DC3606NI0068,DC3606NI0069,DC3606NI0070,DC3606NI0071,DC3606NI0072,DC3606NI0073,DC3606NI0074,DC3606NI0075,DC3606NI0076,DC3606NI0077,DC3606NI0078,DC3606NI0079,DC3606NI0080,DC3606NI0081,DC3606NI0082,DC3606NI0083,DC3606NI0084,DC3606NI0085,DC3606NI0086,DC3606NI0087,DC3606NI0088,DC3606NI0089,DC3606NI0090,DC3606NI0091,DC3606NI0092,DC3606NI0093,DC3606NI0094,DC3606NI0095,DC3606NI0096,DC3606NI0097,DC3606NI0098,DC3606NI0099,DC3606NI0100,DC3606NI0101,DC3606NI0102,DC3606NI0103,DC3606NI0104,DC3606NI0105,DC3606NI0106,DC3606NI0107,DC3606NI0108,DC3606NI0109,DC3606NI0110,DC3606NI0111,DC3606NI0112,DC3606NI0113,DC3606NI0114,DC3606NI0115,DC3606NI0116,DC3606NI0117,DC3606NI0118,DC3606NI0119,DC3606NI0120,DC3606NI0121,DC3606NI0122,DC3606NI0123,DC3606NI0124,DC3606NI0125,DC3606NI0126,DC3606NI0127,DC3606NI0128,DC3606NI0129,DC3606NI0130,DC3606NI0131,DC3606NI0132,DC3606NI0133,DC3606NI0134,DC3606NI0135,DC3606NI0136,DC3606NI0137,DC3606NI0138,DC3606NI0139,DC3606NI0140,DC3606NI0141,DC3606NI0142,DC3606NI0143,DC3606NI0144,DC3606NI0145,DC3606NI0146,DC3606NI0147,DC3606NI0148,DC3606NI0149,DC3606NI0150,DC3606NI0151,DC3606NI0152,DC3606NI0153,DC3606NI0154,DC3606NI0155,DC3606NI0156,DC3606NI0157,DC3606NI0158,DC3606NI0159,DC3606NI0160,DC3606NI0161,DC3606NI0162,DC3606NI0163,DC3606NI0164,DC3606NI0165,DC3606NI0166,DC3606NI0167,DC3606NI0168,DC3606NI0169,DC3606NI0170,DC3606NI0171,DC3606NI0172,DC3606NI0173,DC3606NI0174,DC3606NI0175,DC3606NI0176,DC3606NI0177,DC3606NI0178,DC3606NI0179,DC3606NI0180,DC3606NI0181,DC3606NI0182
95GG34,3644,2578,479,1543,77,169,146,164,1066,484,217,95,197,73,134,55,7,35,2,2,9,0,79,56,1,2,18,2,39,13,3,8,0,0,2,0,26,13,0,2,11,0,47,14,1,7,0,0,5,1,33,3,8,0,20,2,394,81,23,43,6,2,7,0,313,164,5,1,131,12,52,14,1,7,0,1,4,1,38,4,10,0,18,6,234,82,24,41,5,4,6,2,152,38,7,11,85,11,385,113,29,57,6,10,10,1,272,141,5,7,105,14,271,124,21,73,2,7,12,9,147,77,13,4,48,5,40,3,0,2,0,1,0,0,37,14,0,0,19,4,239,77,12,49,4,8,4,0,162,98,2,8,45,9,221,97,21,54,3,1,10,8,124,67,7,4,38,8,2538,2074,375,1259,58,138,99,145,464,174,184,66,6,34
95GG35,3613,1771,469,795,35,43,301,128,1842,459,168,264,702,249,222,39,14,16,1,0,6,2,183,83,5,11,70,14,76,14,1,5,0,1,5,2,62,20,3,1,33,5,99,8,1,4,0,0,3,0,91,12,8,0,66,5,797,105,23,49,2,2,27,2,692,230,8,17,390,47,115,17,3,7,1,0,3,3,98,10,15,0,66,7,645,99,30,33,3,0,31,2,546,63,12,46,357,68,759,123,30,59,3,2,27,2,636,200,9,26,350,51,640,143,48,62,2,2,26,3,497,158,16,31,243,49,195,18,3,10,1,0,4,0,177,36,3,1,122,15,387,51,13,27,3,1,7,0,336,143,7,7,156,23,292,69,21,31,2,0,13,2,223,65,9,20,111,18,1855,1329,338,606,22,38,210,115,526,85,120,167,34,120
95GG36,4080,3041,611,1866,98,234,115,117,1039,514,167,128,174,56,196,94,25,53,2,7,7,0,102,81,0,4,13,4,45,22,2,15,1,3,0,1,23,13,2,4,2,2,39,9,3,3,0,1,1,1,30,11,2,1,14,2,354,90,21,46,5,9,9,0,264,156,6,5,93,4,63,18,4,6,1,1,3,3,45,4,13,0,24,4,226,98,24,47,10,8,6,3,128,34,1,17,68,8,388,133,33,64,12,13,8,3,255,151,4,8,85,7,307,177,32,110,8,15,6,6,130,75,12,7,32,4,39,13,2,8,1,1,0,1,26,12,0,1,12,1,284,116,26,68,7,12,2,1,168,121,2,6,37,2,192,98,19,61,6,11,0,1,94,49,6,5,28,6,2838,2412,474,1503,64,181,88,102,426,166,132,89,9,30
95GG37,4686,3664,475,2491,105,269,183,141,1022,451,207,104,173,87,152,65,6,48,4,4,3,0,87,64,4,3,13,3,42,23,4,13,1,1,4,0,19,10,3,0,6,0,39,11,2,6,1,0,2,0,28,5,7,0,16,0,289,68,14,46,0,2,5,1,221,124,6,4,80,7,51,20,4,6,0,1,6,3,31,3,10,0,17,1,241,104,19,66,1,4,10,4,137,26,6,7,83,15,327,136,21,89,9,8,9,0,191,103,1,8,66,13,321,177,22,123,5,6,14,7,144,69,19,3,44,9,35,4,1,1,1,0,1,0,31,8,2,0,20,1,244,112,16,78,5,8,5,0,132,78,3,5,37,9,202,107,25,65,5,6,3,3,95,45,8,7,30,5,3492,3015,380,2062,75,233,139,126,477,177,164,77,12,47
95GG38,4917,3779,527,2426,109,372,177,168,1138,500,272,99,183,84,166,81,15,47,5,9,4,1,85,69,4,2,8,2,55,23,3,18,0,2,0,0,32,16,2,0,11,3,39,8,2,5,0,0,0,1,31,8,5,0,15,3,334,93,18,49,3,13,7,3,241,128,4,7,86,16,84,28,11,8,0,2,5,2,56,3,10,2,33,8,305,132,35,60,6,7,19,5,173,44,5,12,94,18,307,110,22,60,8,7,12,1,197,105,4,8,70,10,338,205,30,127,8,21,10,9,133,60,17,7,38,11,47,13,1,8,1,3,0,0,34,8,2,2,17,5,234,106,18,64,5,14,5,0,128,83,3,5,33,4,239,127,24,76,4,14,7,2,112,54,5,11,37,5,3644,3076,392,2033,80,302,124,145,568,212,230,69,10,47
95GG39,5725,3474,509,2058,56,161,338,352,2251,543,387,314,754,253,230,64,9,45,1,3,2,4,166,83,0,9,60,14,91,20,5,11,0,0,0,4,71,25,1,2,37,6,134,17,5,6,0,0,5,1,117,11,2,2,98,4,829,95,27,40,4,9,14,1,734,241,9,19,425,40,134,26,2,13,1,0,7,3,108,6,13,6,73,10,759,157,38,78,3,5,21,12,602,77,11,48,403,63,792,129,33,64,5,7,15,5,663,214,13,29,371,36,656,214,36,130,1,7,19,21,442,151,23,26,214,28,208,19,4,4,1,1,7,2,189,47,0,6,123,13,432,111,22,60,4,8,11,6,321,150,9,10,135,17,343,133,22,74,4,5,19,9,210,48,5,17,118,22,3605,2793,385,1676,43,132,257,300,812,100,329,208,54,121
95GG40,2672,1307,352,589,11,53,227,75,1365,404,129,234,467,131,165,30,4,18,1,0,6,1,135,68,1,12,41,13,57,7,2,3,0,0,2,0,50,25,2,1,18,4,71,8,1,4,0,0,2,1,63,13,2,2,41,5,594,79,14,41,3,2,18,1,515,192,3,14,273,33,73,18,4,6,0,0,6,2,55,5,7,3,32,8,441,70,23,25,1,2,17,2,371,56,3,48,221,43,536,80,22,42,2,1,11,2,456,150,6,30,236,34,436,90,27,37,1,2,19,4,346,135,9,21,153,28,116,7,1,2,0,0,3,1,109,25,0,1,72,11,284,36,5,19,0,0,11,1,248,116,4,14,103,11,197,58,11,30,2,2,12,1,139,43,9,11,63,13,1404,1002,271,450,7,45,162,67,402,75,101,145,31,50
95GG41,3833,2567,485,1468,100,324,82,108,1266,685,288,129,111,53,152,61,12,32,4,11,1,1,91,81,2,3,5,0,34,14,3,8,0,3,0,0,20,13,3,0,3,1,28,3,0,2,0,1,0,0,25,11,4,0,10,0,255,66,15,30,3,13,5,0,189,122,5,2,56,4,43,12,2,5,0,1,2,2,31,5,15,0,10,1,150,54,10,21,3,11,8,1,96,35,1,6,50,4,281,105,27,42,8,19,6,3,176,110,2,6,57,1,243,126,31,63,4,17,4,7,117,68,11,7,27,4,24,4,1,0,0,3,0,0,20,12,0,0,7,1,232,97,19,56,7,13,1,1,135,101,4,4,21,5,179,77,20,39,5,12,1,0,102,68,5,4,22,3,2836,2085,376,1221,75,257,63,93,751,349,254,102,9,37
95GG42,6677,4476,474,1979,133,381,103,1406,2201,489,1453,133,71,55,139,73,12,30,3,9,5,14,66,50,7,3,4,2,41,21,3,8,0,2,1,7,20,6,11,0,2,1,35,9,1,2,1,1,1,3,26,4,7,1,13,1,183,57,11,19,8,7,4,8,126,70,16,5,33,2,104,39,2,10,0,0,2,25,65,2,41,0,21,1,154,85,18,38,2,3,6,18,69,16,25,2,23,3,190,89,21,37,7,10,2,12,101,47,23,8,21,2,339,221,22,86,9,11,5,88,118,30,70,7,9,2,14,5,0,2,0,0,0,3,9,4,0,0,5,0,208,110,19,45,7,14,5,20,98,70,15,4,9,0,228,140,18,75,10,10,3,24,88,39,35,4,7,3,5459,3768,370,1682,96,324,81,1215,1691,278,1254,107,9,43
95GG43,3689,2570,504,1603,64,118,182,99,1119,510,134,107,277,91,192,75,14,49,2,3,7,0,117,77,1,3,29,7,53,18,3,13,1,1,0,0,35,20,0,0,12,3,61,12,1,6,1,0,4,0,49,14,1,1,28,5,439,70,18,35,6,6,5,0,369,184,3,5,160,17,72,21,6,6,0,1,7,1,51,8,7,1,29,6,348,120,35,61,3,5,15,1,228,65,2,8,137,16,452,115,24,61,6,12,11,1,337,163,1,9,147,17,355,150,31,92,6,8,9,4,205,106,10,9,64,16,90,5,2,2,0,0,1,0,85,39,0,0,39,7,268,83,14,56,2,2,9,0,185,116,1,7,50,11,207,96,21,52,3,4,10,6,111,47,4,1,47,12,2394,2005,385,1267,42,91,131,89,389,153,112,74,12,38
95GG44,4236,2627,524,1544,31,89,293,146,1609,433,170,270,543,193,191,53,13,24,4,2,9,1,138,78,1,4,47,8,77,30,3,21,0,0,5,1,47,14,2,1,21,9,56,8,2,5,0,0,1,0,48,9,2,1,33,3,632,78,21,40,0,3,11,3,554,201,2,22,294,35,124,26,4,8,1,2,9,2,98,11,16,1,57,13,560,159,51,75,1,4,26,2,401,56,9,41,254,41,599,116,33,62,1,3,15,2,483,175,4,25,245,34,511,167,44,88,0,5,19,11,344,125,18,29,146,26,109,8,5,1,0,0,2,0,101,22,2,4,66,7,327,99,16,64,1,4,13,1,228,107,1,9,101,10,232,73,16,42,0,2,9,4,159,43,3,11,84,18,2601,2066,391,1235,24,71,215,130,535,86,130,174,47,98
95GG45,3392,2150,411,1251,36,217,122,113,1242,502,221,162,262,95,126,47,10,25,1,8,3,0,79,56,3,4,14,2,44,8,2,3,0,2,1,0,36,16,1,3,10,6,49,13,2,6,0,1,1,3,36,7,3,0,21,5,368,64,19,31,0,3,11,0,304,135,3,10,145,11,70,17,4,6,0,0,4,3,53,7,7,1,29,9,240,70,28,26,1,6,7,2,170,33,3,15,110,9,377,87,24,43,2,7,11,0,290,119,4,18,136,13,269,122,36,51,2,9,11,13,147,54,9,11,68,5,46,4,2,1,0,0,1,0,42,16,1,2,22,1,238,87,23,49,2,6,5,2,151,77,4,12,54,4,201,87,13,53,2,9,7,3,114,51,8,11,36,8,2293,1711,304,1018,29,177,92,91,582,212,190,105,18,57
95GG46,3793,1926,539,772,54,49,335,177,1867,403,271,295,689,209,217,48,11,25,5,1,5,1,169,69,2,12,69,17,89,22,4,11,0,0,6,1,67,24,4,4,31,4,98,17,1,10,0,0,4,2,81,10,7,2,56,6,766,80,22,37,4,2,13,2,686,213,13,32,386,42,120,26,3,15,0,0,5,3,94,7,13,2,58,14,529,89,33,27,2,0,23,4,440,56,13,47,282,42,718,104,39,38,5,2,18,2,614,178,8,40,352,36,533,117,32,41,3,1,25,15,416,136,23,29,199,29,153,18,3,7,0,0,8,0,135,25,4,4,94,8,350,60,21,17,4,0,14,4,290,101,10,16,148,15,256,65,24,23,4,1,9,4,191,54,12,17,92,16,2136,1525,411,620,36,43,263,152,611,73,204,177,52,105
95GG47,4310,2408,471,1185,56,104,426,166,1902,428,276,297,662,239,166,52,9,26,2,4,10,1,114,56,1,7,43,7,92,26,0,14,0,5,7,0,66,23,1,1,34,7,114,18,3,9,0,1,5,0,96,15,7,0,65,9,732,124,23,59,5,9,27,1,608,206,11,20,339,32,131,39,4,11,0,2,18,4,92,8,16,3,59,6,737,166,31,80,2,7,43,3,571,86,16,46,370,53,691,139,31,62,2,12,31,1,552,171,7,33,308,33,538,146,25,71,2,11,23,14,392,135,21,27,191,18,179,23,3,12,0,1,7,0,156,33,0,0,109,14,319,63,16,32,1,5,8,1,256,107,4,10,123,12,294,83,17,43,2,5,16,0,211,47,10,14,113,27,2511,1848,363,919,45,71,304,146,663,91,218,201,38,115
95GG48,3863,1842,586,724,25,39,323,145,2021,311,324,339,791,256,167,29,12,15,0,0,2,0,138,52,3,7,63,13,71,18,6,8,1,1,2,0,53,19,3,0,29,2,114,12,2,7,0,0,2,1,102,13,11,4,64,10,821,95,32,35,1,3,23,1,726,184,13,21,459,49,140,25,4,11,2,0,2,6,115,8,20,4,70,13,671,101,49,28,4,2,14,4,570,71,13,53,383,50,742,106,34,41,1,4,25,1,636,157,11,31,396,41,544,103,31,42,1,6,17,6,441,119,18,29,239,36,167,20,7,7,0,0,6,0,147,35,2,2,98,10,351,67,22,36,0,2,3,4,284,86,8,13,160,17,302,68,25,26,3,2,11,1,234,57,11,18,123,25,2153,1448,453,566,17,30,256,126,705,50,260,225,54,116
95GG49,7133,4734,475,2366,86,209,245,1353,2399,284,1687,114,198,116,125,63,10,31,4,4,9,5,62,31,5,0,24,2,50,18,3,11,1,1,1,1,32,13,8,0,11,0,61,15,2,5,1,4,0,3,46,2,4,2,36,2,250,50,7,25,2,2,6,8,200,80,10,7,98,5,102,41,6,15,0,2,4,14,61,8,15,2,33,3,338,151,22,74,4,2,17,32,187,22,24,9,115,17,278,87,14,38,3,6,9,17,191,71,17,12,88,3,416,246,26,100,5,5,25,85,170,48,63,7,46,6,60,4,1,2,0,1,0,0,56,11,1,2,42,0,233,97,12,44,4,11,5,21,136,53,30,0,48,5,223,118,18,62,4,3,11,20,105,34,29,9,28,5,5838,4024,387,2033,67,183,178,1176,1814,109,1517,85,19,84
95GG50,4167,2769,471,1682,51,116,328,121,1398,398,163,253,430,154,179,76,20,41,2,3,9,1,103,65,3,6,26,3,60,20,3,12,0,0,4,1,40,17,1,3,17,2,71,8,2,6,0,0,0,0,63,12,4,4,41,2,498,85,26,37,4,2,14,2,413,161,5,13,221,13,99,24,7,8,0,0,6,3,75,6,11,7,44,7,503,152,37,67,4,2,37,5,351,46,16,44,222,23,542,139,32,68,7,4,26,2,403,136,7,20,223,17,454,173,50,91,4,4,20,4,281,106,10,27,125,13,101,10,0,8,0,0,2,0,91,33,1,3,53,1,296,89,17,59,3,3,6,1,207,93,2,8,96,8,206,72,15,43,1,1,10,2,134,34,5,13,73,9,2642,2156,318,1359,35,100,240,104,486,90,127,157,22,90
95GG51,2919,1537,438,731,15,43,237,73,1382,429,118,206,488,141,172,42,10,26,1,0,5,0,130,67,2,8,47,6,67,11,4,5,0,0,2,0,56,27,3,1,24,1,68,7,0,4,0,0,3,0,61,12,4,1,42,2,610,59,21,27,1,4,5,1,551,229,1,13,297,11,67,12,0,7,0,0,4,1,55,4,10,2,33,6,491,105,39,39,0,3,22,2,386,65,2,34,261,24,609,105,43,45,0,3,12,2,504,191,3,19,281,10,450,123,39,55,1,4,15,9,327,132,13,19,148,15,106,7,1,3,0,0,2,1,99,23,1,0,71,4,315,64,21,31,1,1,8,2,251,133,4,4,105,5,225,67,19,32,0,1,12,3,158,48,4,16,78,12,1526,1129,305,547,12,34,176,55,397,84,83,133,17,80
95HH01,1461,921,191,544,27,60,68,31,540,310,79,50,73,28,78,33,9,14,4,5,1,0,45,35,2,1,6,1,22,4,0,3,0,1,0,0,18,9,2,0,7,0,14,3,2,0,0,1,0,0,11,3,4,0,4,0,156,35,7,22,1,2,3,0,121,79,3,1,37,1,17,2,1,1,0,0,0,0,15,2,6,0,5,2,95,29,8,14,1,2,4,0,66,20,2,8,31,5,162,52,17,28,0,2,5,0,110,71,2,2,30,5,115,49,10,32,3,0,3,1,66,40,2,5,15,4,21,2,2,0,0,0,0,0,19,10,0,0,9,0,128,35,7,22,2,2,2,0,93,68,4,3,18,0,84,37,10,21,1,2,3,0,47,24,2,4,16,1,975,722,139,434,18,48,53,30,253,136,65,33,2,17
95HH02,2190,1601,346,951,40,104,56,104,589,295,136,71,67,20,109,53,7,37,2,4,3,0,56,46,0,3,7,0,16,7,2,4,1,0,0,0,9,4,1,0,4,0,16,3,0,2,0,1,0,0,13,3,5,0,5,0,206,61,7,37,4,10,0,3,145,91,5,6,41,2,18,5,0,1,0,0,1,3,13,4,6,0,3,0,111,52,16,25,3,4,4,0,59,20,0,7,32,0,236,96,23,55,5,10,3,0,140,89,3,7,39,2,153,83,18,46,4,8,3,4,70,36,10,5,18,1,19,3,1,1,0,1,0,0,16,6,0,1,8,1,141,65,14,35,2,7,5,2,76,53,3,6,13,1,122,70,14,46,2,6,0,2,52,26,3,5,16,2,1523,1245,269,743,26,76,41,90,278,101,117,43,2,15
95HH03,1194,728,142,417,27,69,43,30,466,328,46,34,40,18,90,37,4,24,1,7,0,1,53,44,3,1,3,2,17,3,0,3,0,0,0,0,14,11,0,1,2,0,10,6,1,5,0,0,0,0,4,0,2,0,2,0,140,25,3,16,2,1,3,0,115,80,4,3,27,1,17,6,1,1,0,1,1,2,11,0,6,0,5,0,54,19,5,8,0,1,5,0,35,14,2,2,16,1,170,52,10,30,4,4,4,0,118,87,2,6,21,2,122,43,8,20,3,4,4,4,79,49,6,8,14,2,11,2,0,1,0,1,0,0,9,4,1,1,3,0,103,37,9,21,4,2,1,0,66,55,1,0,8,2,77,36,5,20,5,2,4,0,41,25,4,5,7,0,739,530,107,308,14,50,28,23,209,146,32,17,3,11
95HH04,2381,1690,341,1029,41,96,75,108,691,365,135,62,103,26,143,64,11,45,3,2,2,1,79,58,3,3,12,3,22,7,1,4,0,1,1,0,15,6,0,0,7,2,24,6,2,4,0,0,0,0,18,7,3,0,8,0,257,62,17,36,2,4,3,0,195,118,1,4,69,3,33,13,2,8,0,0,0,3,20,5,11,1,3,0,140,56,15,29,7,2,1,2,84,31,5,2,46,0,297,102,30,61,4,4,1,2,195,114,0,7,70,4,197,90,22,50,3,5,3,7,107,63,11,2,29,2,37,4,1,3,0,0,0,0,33,10,1,0,21,1,182,65,16,38,2,6,2,1,117,82,2,1,30,2,141,64,19,33,4,3,1,4,77,57,1,2,14,3,1590,1302,247,799,26,74,65,91,288,113,107,49,4,15
95HH05,1544,1009,231,558,9,51,114,46,535,197,79,76,140,43,86,34,8,18,0,4,4,0,52,40,0,2,6,4,25,6,0,4,0,1,1,0,19,11,0,1,7,0,22,4,1,3,0,0,0,0,18,7,4,1,5,1,203,38,9,19,1,1,8,0,165,71,3,6,80,5,37,9,1,3,0,0,5,0,28,3,12,0,10,3,144,49,15,19,1,3,11,0,95,15,2,12,55,11,207,49,14,18,2,5,10,0,158,67,1,7,76,7,158,68,22,31,1,1,11,2,90,36,8,7,33,6,30,6,0,1,0,0,5,0,24,8,1,1,13,1,106,29,4,17,0,3,3,2,77,49,1,3,23,1,93,40,8,22,2,2,6,0,53,21,2,2,25,3,958,766,170,437,4,33,80,42,192,60,57,48,10,17
95HH06,3471,2644,544,1571,73,198,116,142,827,330,208,105,136,48,166,85,10,59,5,6,4,1,81,57,1,1,18,4,44,21,6,8,2,2,3,0,23,8,3,0,12,0,27,2,1,0,0,0,1,0,25,7,1,1,16,0,303,89,29,42,5,8,4,1,214,113,4,5,87,5,45,8,2,3,0,0,1,2,37,3,13,0,19,2,204,104,36,50,4,6,7,1,100,32,4,8,50,6,314,125,40,62,6,10,6,1,189,99,2,11,71,6,267,151,30,87,9,15,5,5,116,61,16,7,30,2,36,7,2,2,0,1,2,0,29,10,0,0,18,1,229,101,23,58,5,11,2,2,128,78,10,5,32,3,168,103,28,59,2,5,3,6,65,33,4,4,23,1,2430,2049,398,1239,44,153,90,125,381,104,167,72,9,29
95HH07,1095,721,157,409,15,36,79,25,374,146,52,43,99,34,47,19,2,9,1,2,4,1,28,18,0,0,10,0,18,5,2,3,0,0,0,0,13,8,0,0,5,0,16,2,2,0,0,0,0,0,14,0,0,0,14,0,154,29,6,13,0,2,8,0,125,53,1,3,61,7,20,9,3,4,0,0,2,0,11,0,2,0,8,1,120,45,17,17,1,4,5,1,75,15,2,3,49,6,171,45,16,20,0,3,5,1,126,60,1,4,56,5,149,72,25,31,2,2,8,4,77,42,6,2,26,1,22,3,2,1,0,0,0,0,19,7,0,0,11,1,89,24,3,18,0,0,3,0,65,43,1,2,19,0,64,29,8,14,0,2,5,0,35,10,2,2,19,2,668,536,100,325,11,25,56,19,132,36,40,32,7,17
95HH08,1947,1379,225,836,53,125,55,85,568,302,102,58,79,27,101,48,11,26,2,6,2,1,53,44,2,3,3,1,20,9,2,6,0,0,0,1,11,7,1,0,3,0,13,3,1,2,0,0,0,0,10,4,0,2,4,0,185,50,14,24,5,4,2,1,135,84,2,4,41,4,20,5,1,4,0,0,0,0,15,1,6,1,6,1,95,39,13,20,1,0,2,3,56,14,3,5,31,3,187,73,21,41,4,5,0,2,114,64,1,5,42,2,157,86,14,49,5,12,3,3,71,41,3,8,18,1,15,2,0,1,0,0,1,0,13,6,0,0,7,0,133,61,11,34,3,12,1,0,72,48,3,4,15,2,99,57,11,39,1,4,1,1,42,26,1,5,7,3,1336,1063,154,660,36,93,45,75,273,129,86,35,5,18
95HH09,1973,1216,227,735,30,65,121,38,757,333,67,65,226,66,113,41,5,26,1,5,4,0,72,40,1,2,25,4,42,4,1,1,0,0,2,0,38,21,0,0,14,3,82,11,6,4,0,1,0,0,71,9,0,0,53,9,296,35,8,20,1,4,2,0,261,116,0,4,125,16,103,14,7,4,0,1,2,0,89,2,3,0,72,12,202,56,14,29,1,4,6,2,146,32,0,7,90,17,280,80,23,47,1,3,6,0,200,95,1,7,88,9,181,65,13,39,2,3,6,2,116,59,2,7,42,6,44,5,1,1,1,1,1,0,39,13,0,0,23,3,199,43,12,23,0,3,3,2,156,83,2,5,58,8,133,57,14,35,1,0,4,3,76,35,1,3,33,4,1156,924,153,570,26,52,94,29,232,101,58,41,8,24
95HH10,1769,1285,247,773,44,101,54,66,484,255,94,48,63,24,69,37,5,28,3,0,1,0,32,25,1,0,6,0,14,6,2,3,0,1,0,0,8,6,0,0,1,1,14,3,1,2,0,0,0,0,11,2,2,0,6,1,142,35,12,19,3,1,0,0,107,61,4,2,36,4,22,8,2,5,0,0,0,1,14,1,4,0,7,2,94,40,10,25,0,0,4,1,54,21,0,3,28,2,163,72,19,42,4,3,1,3,91,52,1,6,31,1,130,79,22,45,3,4,3,2,51,31,5,3,11,1,10,1,0,1,0,0,0,0,9,2,0,0,7,0,110,51,9,30,3,6,1,2,59,41,2,2,12,2,106,54,17,29,3,3,1,1,52,29,5,3,13,2,1265,1007,180,606,34,86,44,57,258,124,79,36,4,15
95HH11,998,637,149,343,11,25,87,22,361,150,26,51,96,38,54,22,3,12,2,2,3,0,32,22,0,2,6,2,15,6,1,4,0,0,1,0,9,6,0,0,2,1,15,2,0,1,0,1,0,0,13,1,1,0,9,2,152,26,8,10,1,3,4,0,126,59,1,2,53,11,28,12,4,2,0,3,2,1,16,3,2,0,8,3,119,46,13,17,1,3,10,2,73,14,1,5,47,6,163,50,21,21,2,2,4,0,113,46,1,4,56,6,119,56,14,27,1,2,11,1,63,34,1,4,20,4,27,6,0,2,0,1,3,0,21,3,0,1,16,1,97,25,10,10,0,3,2,0,72,40,0,1,28,3,79,34,9,15,4,2,4,0,45,20,1,1,22,1,558,451,98,257,4,16,58,18,107,33,21,34,6,13
95HH12,1183,769,158,471,23,40,58,19,414,226,39,57,67,25,66,34,6,19,1,4,4,0,32,26,0,0,5,1,11,3,0,2,0,1,0,0,8,5,0,1,2,0,21,6,2,1,0,1,0,2,15,5,0,0,10,0,157,43,12,19,3,4,5,0,114,64,1,2,42,5,24,9,3,3,0,0,0,3,15,3,1,0,9,2,95,22,5,8,0,2,6,1,73,23,0,6,38,6,162,48,10,23,4,6,5,0,114,66,1,3,40,4,129,56,11,35,1,2,6,1,73,49,4,2,17,1,14,0,0,0,0,0,0,0,14,4,0,0,9,1,104,29,8,14,1,4,2,0,75,58,0,0,16,1,61,24,3,14,2,2,3,0,37,19,1,2,14,1,749,581,118,370,18,23,37,15,168,79,33,41,2,13
95HH13,991,620,164,323,13,23,76,21,371,100,36,78,116,41,44,15,3,7,0,0,4,1,29,16,0,1,11,1,11,4,3,1,0,0,0,0,7,2,0,1,3,1,21,7,0,3,0,0,1,3,14,0,2,0,10,2,139,29,3,17,1,1,5,2,110,38,1,0,65,6,33,7,2,1,0,0,1,3,26,0,4,3,13,6,124,35,13,12,2,0,8,0,89,4,3,19,56,7,161,47,14,30,0,0,2,1,114,37,1,6,65,5,145,59,14,28,1,2,9,5,86,33,2,7,37,7,35,5,2,2,0,0,0,1,30,9,0,1,20,0,78,19,7,10,1,0,1,0,59,28,1,6,23,1,69,23,6,11,1,1,3,1,46,9,1,9,23,4,580,451,113,243,9,19,54,13,129,31,26,43,7,22
95HH14,1128,654,146,359,10,22,86,31,474,216,40,56,128,34,77,20,5,11,2,0,2,0,57,40,0,4,12,1,23,9,1,2,0,1,5,0,14,6,0,0,8,0,19,3,0,2,0,0,1,0,16,3,0,1,11,1,183,31,10,13,1,2,5,0,152,70,1,3,69,9,22,5,0,3,0,0,1,1,17,2,3,0,8,4,144,44,10,19,2,1,11,1,100,23,3,8,61,5,201,53,14,31,0,1,7,0,148,72,0,5,61,10,152,50,12,29,0,2,5,2,102,59,6,6,29,2,29,3,0,1,0,0,2,0,26,7,0,1,16,2,115,28,8,13,2,1,4,0,87,45,2,1,35,4,70,22,6,11,0,3,1,1,48,20,2,3,18,5,605,469,98,266,6,12,61,26,136,59,25,32,7,13
95HH15,1917,1358,283,796,35,70,69,105,559,241,108,67,115,28,81,35,4,24,2,3,2,0,46,34,1,1,9,1,17,5,2,2,1,0,0,0,12,10,0,0,2,0,29,5,2,2,1,0,0,0,24,3,1,1,19,0,219,55,13,33,3,2,2,2,164,90,3,3,65,3,42,13,4,1,2,0,4,2,29,4,3,0,21,1,128,51,11,28,1,3,6,2,77,22,2,7,42,4,227,78,22,41,5,5,4,1,149,76,3,10,58,2,188,102,19,64,1,5,4,9,86,43,11,9,21,2,30,3,0,2,1,0,0,0,27,11,0,1,15,0,146,58,8,38,2,2,4,4,88,55,4,1,25,3,100,48,9,30,1,1,6,1,52,26,6,4,13,3,1262,1042,219,609,29,53,43,89,220,69,85,44,6,16
