GeographyCode,DC2612NI0001,DC2612NI0002,DC2612NI0003,DC2612NI0004,DC2612NI0005,DC2612NI0006,DC2612NI0007,DC2612NI0008,DC2612NI0009,DC2612NI0010,DC2612NI0011,DC2612NI0012,DC2612NI0013,DC2612NI0014,DC2612NI0015,DC2612NI0016,DC2612NI0017,DC2612NI0018,DC2612NI0019,DC2612NI0020,DC2612NI0021,DC2612NI0022,DC2612NI0023,DC2612NI0024,DC2612NI0025,DC2612NI0026,DC2612NI0027,DC2612NI0028,DC2612NI0029,DC2612NI0030,DC2612NI0031,DC2612NI0032,DC2612NI0033,DC2612NI0034,DC2612NI0035,DC2612NI0036,DC2612NI0037,DC2612NI0038,DC2612NI0039,DC2612NI0040,DC2612NI0041,DC2612NI0042,DC2612NI0043,DC2612NI0044,DC2612NI0045,DC2612NI0046,DC2612NI0047,DC2612NI0048,DC2612NI0049,DC2612NI0050,DC2612NI0051,DC2612NI0052,DC2612NI0053,DC2612NI0054,DC2612NI0055,DC2612NI0056,DC2612NI0057,DC2612NI0058,DC2612NI0059,DC2612NI0060,DC2612NI0061,DC2612NI0062,DC2612NI0063,DC2612NI0064,DC2612NI0065,DC2612NI0066,DC2612NI0067,DC2612NI0068,DC2612NI0069,DC2612NI0070,DC2612NI0071,DC2612NI0072,DC2612NI0073,DC2612NI0074,DC2612NI0075,DC2612NI0076,DC2612NI0077,DC2612NI0078,DC2612NI0079,DC2612NI0080,DC2612NI0081,DC2612NI0082,DC2612NI0083,DC2612NI0084,DC2612NI0085,DC2612NI0086,DC2612NI0087,DC2612NI0088,DC2612NI0089,DC2612NI0090,DC2612NI0091,DC2612NI0092,DC2612NI0093,DC2612NI0094,DC2612NI0095,DC2612NI0096,DC2612NI0097,DC2612NI0098,DC2612NI0099,DC2612NI0100,DC2612NI0101,DC2612NI0102,DC2612NI0103,DC2612NI0104,DC2612NI0105,DC2612NI0106,DC2612NI0107,DC2612NI0108,DC2612NI0109,DC2612NI0110,DC2612NI0111,DC2612NI0112,DC2612NI0113,DC2612NI0114,DC2612NI0115,DC2612NI0116,DC2612NI0117,DC2612NI0118,DC2612NI0119,DC2612NI0120,DC2612NI0121,DC2612NI0122,DC2612NI0123,DC2612NI0124,DC2612NI0125,DC2612NI0126,DC2612NI0127,DC2612NI0128,DC2612NI0129,DC2612NI0130,DC2612NI0131,DC2612NI0132,DC2612NI0133,DC2612NI0134,DC2612NI0135,DC2612NI0136,DC2612NI0137,DC2612NI0138,DC2612NI0139,DC2612NI0140,DC2612NI0141,DC2612NI0142,DC2612NI0143,DC2612NI0144,DC2612NI0145,DC2612NI0146,DC2612NI0147,DC2612NI0148,DC2612NI0149,DC2612NI0150,DC2612NI0151,DC2612NI0152,DC2612NI0153,DC2612NI0154,DC2612NI0155,DC2612NI0156,DC2612NI0157,DC2612NI0158,DC2612NI0159,DC2612NI0160,DC2612NI0161,DC2612NI0162,DC2612NI0163,DC2612NI0164,DC2612NI0165,DC2612NI0166,DC2612NI0167,DC2612NI0168,DC2612NI0169,DC2612NI0170,DC2612NI0171,DC2612NI0172,DC2612NI0173,DC2612NI0174,DC2612NI0175,DC2612NI0176,DC2612NI0177,DC2612NI0178,DC2612NI0179,DC2612NI0180,DC2612NI0181,DC2612NI0182,DC2612NI0183,DC2612NI0184,DC2612NI0185,DC2612NI0186,DC2612NI0187,DC2612NI0188,DC2612NI0189,DC2612NI0190,DC2612NI0191,DC2612NI0192,DC2612NI0193,DC2612NI0194,DC2612NI0195,DC2612NI0196
95GG33,4066,3927,29,2,7,0,1,16,6,0,0,2,1,75,2868,2768,24,2,5,0,1,6,6,0,0,2,1,53,397,383,2,0,1,0,1,2,1,0,0,0,0,7,1563,1505,13,1,3,0,0,2,5,0,0,2,1,31,143,138,0,0,1,0,0,0,0,0,0,0,0,4,492,486,0,1,0,0,0,2,0,0,0,0,0,3,122,109,6,0,0,0,0,0,0,0,0,0,0,7,151,147,3,0,0,0,0,0,0,0,0,0,0,1,1198,1159,5,0,2,0,0,10,0,0,0,0,0,22,574,568,0,0,0,0,0,0,0,0,0,0,0,6,359,342,1,0,1,0,0,9,0,0,0,0,0,6,114,105,2,0,0,0,0,1,0,0,0,0,0,6,76,74,0,0,1,0,0,0,0,0,0,0,0,1,75,70,2,0,0,0,0,0,0,0,0,0,0,3
95GG34,3644,3471,17,2,27,7,9,8,28,3,0,24,1,47,2578,2428,14,1,21,7,8,6,26,3,0,23,1,40,479,453,3,0,3,0,2,1,5,1,0,3,1,7,1543,1451,10,1,11,4,4,0,19,2,0,18,0,23,77,69,0,0,0,1,0,1,0,0,0,0,0,6,169,163,0,0,3,0,0,2,0,0,0,0,0,1,146,135,1,0,2,2,2,0,1,0,0,2,0,1,164,157,0,0,2,0,0,2,1,0,0,0,0,2,1066,1043,3,1,6,0,1,2,2,0,0,1,0,7,484,481,0,0,2,0,0,0,0,0,0,0,0,1,217,211,1,0,2,0,0,0,1,0,0,1,0,1,95,87,2,1,0,0,0,2,1,0,0,0,0,2,197,195,0,0,1,0,0,0,0,0,0,0,0,1,73,69,0,0,1,0,1,0,0,0,0,0,0,2
95GG35,3613,3475,47,3,29,4,1,6,2,0,0,4,11,31,1771,1668,42,1,13,2,1,5,2,0,0,4,10,23,469,448,11,0,3,0,1,1,0,0,0,0,1,4,795,739,23,0,7,0,0,0,1,0,0,3,9,13,35,33,1,0,0,0,0,1,0,0,0,0,0,0,43,40,1,0,0,0,0,2,0,0,0,0,0,0,301,289,3,0,0,2,0,0,1,0,0,1,0,5,128,119,3,1,3,0,0,1,0,0,0,0,0,1,1842,1807,5,2,16,2,0,1,0,0,0,0,1,8,459,454,0,0,5,0,0,0,0,0,0,0,0,0,168,162,2,0,3,0,0,1,0,0,0,0,0,0,264,257,1,0,2,0,0,0,0,0,0,0,1,3,702,694,2,2,4,0,0,0,0,0,0,0,0,0,249,240,0,0,2,2,0,0,0,0,0,0,0,5
95GG36,4080,3940,62,5,1,3,25,7,1,0,0,2,0,34,3041,2926,54,3,0,2,24,5,1,0,0,2,0,24,611,586,11,0,0,1,10,0,0,0,0,1,0,2,1866,1792,43,3,0,1,11,2,1,0,0,1,0,12,98,95,0,0,0,0,0,0,0,0,0,0,0,3,234,227,0,0,0,0,1,1,0,0,0,0,0,5,115,111,0,0,0,0,1,2,0,0,0,0,0,1,117,115,0,0,0,0,1,0,0,0,0,0,0,1,1039,1014,8,2,1,1,1,2,0,0,0,0,0,10,514,511,0,0,0,0,0,1,0,0,0,0,0,2,167,162,0,0,1,1,0,0,0,0,0,0,0,3,128,116,7,0,0,0,0,0,0,0,0,0,0,5,174,172,0,1,0,0,1,0,0,0,0,0,0,0,56,53,1,1,0,0,0,1,0,0,0,0,0,0
95GG37,4686,4346,174,3,14,4,8,1,10,3,0,2,11,110,3664,3362,158,3,14,4,8,1,10,2,0,2,11,89,475,428,27,2,1,1,0,0,1,2,0,0,1,12,2491,2289,111,1,9,3,4,1,6,0,0,2,9,56,105,102,1,0,0,0,0,0,0,0,0,0,0,2,269,256,2,0,3,0,1,0,1,0,0,0,0,6,183,154,15,0,1,0,3,0,0,0,0,0,1,9,141,133,2,0,0,0,0,0,2,0,0,0,0,4,1022,984,16,0,0,0,0,0,0,1,0,0,0,21,451,448,2,0,0,0,0,0,0,0,0,0,0,1,207,198,3,0,0,0,0,0,0,0,0,0,0,6,104,89,5,0,0,0,0,0,0,0,0,0,0,10,173,172,1,0,0,0,0,0,0,0,0,0,0,0,87,77,5,0,0,0,0,0,0,1,0,0,0,4
95GG38,4917,4692,63,0,22,1,9,32,1,0,9,1,1,86,3779,3604,56,0,12,1,8,21,1,0,7,1,1,67,527,494,11,0,3,0,1,6,0,0,0,0,1,11,2426,2330,37,0,6,1,6,6,0,0,6,1,0,33,109,106,0,0,0,0,0,1,0,0,0,0,0,2,372,351,3,0,1,0,0,4,1,0,1,0,0,11,177,164,3,0,0,0,0,4,0,0,0,0,0,6,168,159,2,0,2,0,1,0,0,0,0,0,0,4,1138,1088,7,0,10,0,1,11,0,0,2,0,0,19,500,491,0,0,2,0,0,4,0,0,1,0,0,2,272,253,2,0,8,0,0,2,0,0,1,0,0,6,99,90,2,0,0,0,0,3,0,0,0,0,0,4,183,179,0,0,0,0,0,1,0,0,0,0,0,3,84,75,3,0,0,0,1,1,0,0,0,0,0,4
95GG39,5725,5057,108,11,18,12,5,109,29,11,8,15,10,332,3474,2986,98,11,12,7,4,59,25,11,7,12,10,232,509,441,14,3,4,2,0,17,3,1,3,2,0,19,2058,1742,68,7,5,3,4,21,21,9,4,9,9,156,56,45,1,0,0,0,0,4,0,0,0,0,0,6,161,133,5,1,0,0,0,6,0,1,0,1,1,13,338,300,7,0,2,2,0,4,0,0,0,0,0,23,352,325,3,0,1,0,0,7,1,0,0,0,0,15,2251,2071,10,0,6,5,1,50,4,0,1,3,0,100,543,515,0,0,1,0,0,16,0,0,1,0,0,10,387,324,6,0,3,4,0,20,2,0,0,0,0,28,314,272,1,0,0,0,0,4,0,0,0,3,0,34,754,738,0,0,2,1,1,3,0,0,0,0,0,9,253,222,3,0,0,0,0,7,2,0,0,0,0,19
95GG40,2672,2608,28,1,0,1,0,2,2,0,2,0,0,28,1307,1260,20,1,0,1,0,2,2,0,2,0,0,19,352,342,5,1,0,0,0,1,0,0,1,0,0,2,589,557,13,0,0,1,0,1,2,0,0,0,0,15,11,11,0,0,0,0,0,0,0,0,0,0,0,0,53,52,1,0,0,0,0,0,0,0,0,0,0,0,227,224,0,0,0,0,0,0,0,0,1,0,0,2,75,74,1,0,0,0,0,0,0,0,0,0,0,0,1365,1348,8,0,0,0,0,0,0,0,0,0,0,9,404,404,0,0,0,0,0,0,0,0,0,0,0,0,129,125,4,0,0,0,0,0,0,0,0,0,0,0,234,224,4,0,0,0,0,0,0,0,0,0,0,6,467,465,0,0,0,0,0,0,0,0,0,0,0,2,131,130,0,0,0,0,0,0,0,0,0,0,0,1
95GG41,3833,3771,4,1,0,0,0,23,2,0,1,1,0,30,2567,2538,3,1,0,0,0,1,2,0,0,1,0,21,485,483,0,0,0,0,0,0,1,0,0,0,0,1,1468,1455,2,0,0,0,0,0,1,0,0,1,0,9,100,99,0,0,0,0,0,0,0,0,0,0,0,1,324,319,0,1,0,0,0,0,0,0,0,0,0,4,82,80,0,0,0,0,0,0,0,0,0,0,0,2,108,102,1,0,0,0,0,1,0,0,0,0,0,4,1266,1233,1,0,0,0,0,22,0,0,1,0,0,9,685,683,0,0,0,0,0,2,0,0,0,0,0,0,288,263,0,0,0,0,0,20,0,0,0,0,0,5,129,126,0,0,0,0,0,0,0,0,1,0,0,2,111,110,0,0,0,0,0,0,0,0,0,0,0,1,53,51,1,0,0,0,0,0,0,0,0,0,0,1
95GG42,6677,6307,31,5,24,2,7,99,6,0,2,5,3,186,4476,4268,28,2,16,1,5,31,5,0,2,2,3,113,474,443,4,0,4,0,0,3,2,0,0,0,1,17,1979,1874,18,0,6,1,4,9,1,0,1,1,2,62,133,128,0,0,0,0,0,2,0,0,0,0,0,3,381,365,3,0,0,0,0,7,1,0,0,0,0,5,103,96,0,0,0,0,0,0,0,0,0,0,0,7,1406,1362,3,2,6,0,1,10,1,0,1,1,0,19,2201,2039,3,3,8,1,2,68,1,0,0,3,0,73,489,480,0,0,1,0,0,3,0,0,0,2,0,3,1453,1329,3,2,6,1,1,60,1,0,0,0,0,50,133,114,0,1,1,0,0,4,0,0,0,1,0,12,71,67,0,0,0,0,1,1,0,0,0,0,0,2,55,49,0,0,0,0,0,0,0,0,0,0,0,6
95GG43,3689,3490,91,11,0,3,4,5,10,2,1,6,6,60,2570,2397,84,11,0,3,4,2,8,2,1,6,6,46,504,468,17,1,0,0,0,0,1,0,0,3,2,12,1603,1486,61,9,0,3,3,0,5,2,1,3,4,26,64,62,2,0,0,0,0,0,0,0,0,0,0,0,118,115,0,0,0,0,1,1,0,0,0,0,0,1,182,174,2,1,0,0,0,1,0,0,0,0,0,4,99,92,2,0,0,0,0,0,2,0,0,0,0,3,1119,1093,7,0,0,0,0,3,2,0,0,0,0,14,510,506,1,0,0,0,0,0,0,0,0,0,0,3,134,127,1,0,0,0,0,2,1,0,0,0,0,3,107,96,5,0,0,0,0,1,0,0,0,0,0,5,277,276,0,0,0,0,0,0,1,0,0,0,0,0,91,88,0,0,0,0,0,0,0,0,0,0,0,3
95GG44,4236,3757,279,13,2,1,63,9,15,2,9,2,16,68,2627,2204,253,12,0,1,56,3,13,2,6,1,14,62,524,440,46,1,0,1,14,1,5,0,2,0,4,10,1544,1252,187,8,0,0,34,2,7,2,4,1,10,37,31,25,3,0,0,0,1,0,0,0,0,0,0,2,89,79,3,0,0,0,3,0,1,0,0,0,0,3,293,266,12,2,0,0,4,0,0,0,0,0,0,9,146,142,2,1,0,0,0,0,0,0,0,0,0,1,1609,1553,26,1,2,0,7,6,2,0,3,1,2,6,433,431,0,0,0,0,0,0,0,0,0,0,0,2,170,163,4,0,0,0,1,1,1,0,0,0,0,0,270,251,11,1,1,0,1,2,0,0,0,1,1,1,543,538,3,0,0,0,2,0,0,0,0,0,0,0,193,170,8,0,1,0,3,3,1,0,3,0,1,3
95GG45,3392,3265,25,2,2,2,5,11,10,0,4,3,0,63,2150,2063,22,2,1,1,4,5,8,0,3,3,0,38,411,395,2,1,0,1,2,1,0,0,1,1,0,7,1251,1196,14,1,1,0,2,2,8,0,0,2,0,25,36,36,0,0,0,0,0,0,0,0,0,0,0,0,217,213,1,0,0,0,0,2,0,0,0,0,0,1,122,118,0,0,0,0,0,0,0,0,2,0,0,2,113,105,5,0,0,0,0,0,0,0,0,0,0,3,1242,1202,3,0,1,1,1,6,2,0,1,0,0,25,502,497,0,0,0,0,0,3,0,0,0,0,0,2,221,209,1,0,0,1,1,0,0,0,0,0,0,9,162,149,2,0,0,0,0,3,2,0,1,0,0,5,262,259,0,0,1,0,0,0,0,0,0,0,0,2,95,88,0,0,0,0,0,0,0,0,0,0,0,7
95GG46,3793,3704,6,0,54,0,0,0,7,0,0,4,0,18,1926,1864,3,0,36,0,0,0,7,0,0,4,0,12,539,525,1,0,9,0,0,0,0,0,0,0,0,4,772,737,2,0,15,0,0,0,7,0,0,4,0,7,54,54,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,335,329,0,0,6,0,0,0,0,0,0,0,0,0,177,170,0,0,6,0,0,0,0,0,0,0,0,1,1867,1840,3,0,18,0,0,0,0,0,0,0,0,6,403,400,0,0,1,0,0,0,0,0,0,0,0,2,271,258,1,0,11,0,0,0,0,0,0,0,0,1,295,291,1,0,2,0,0,0,0,0,0,0,0,1,689,686,0,0,2,0,0,0,0,0,0,0,0,1,209,205,1,0,2,0,0,0,0,0,0,0,0,1
95GG47,4310,4066,87,4,40,6,9,7,11,3,0,12,2,63,2408,2225,73,3,16,5,9,2,8,2,0,12,2,51,471,447,7,0,3,0,0,0,3,0,0,2,0,9,1185,1071,53,2,5,5,8,1,5,1,0,8,2,24,56,55,1,0,0,0,0,0,0,0,0,0,0,0,104,95,2,0,1,0,0,0,0,0,0,1,0,5,426,403,5,1,5,0,1,0,0,1,0,1,0,9,166,154,5,0,2,0,0,1,0,0,0,0,0,4,1902,1841,14,1,24,1,0,5,3,1,0,0,0,12,428,424,0,0,4,0,0,0,0,0,0,0,0,0,276,256,3,1,11,0,0,4,1,0,0,0,0,0,297,282,8,0,2,1,0,0,2,0,0,0,0,2,662,654,1,0,6,0,0,0,0,0,0,0,0,1,239,225,2,0,1,0,0,1,0,1,0,0,0,9
95GG48,3863,3754,5,0,73,0,0,0,5,0,1,0,0,25,1842,1769,4,0,43,0,0,0,3,0,1,0,0,22,586,566,2,0,12,0,0,0,1,0,0,0,0,5,724,705,1,0,12,0,0,0,1,0,0,0,0,5,25,20,1,0,0,0,0,0,0,0,0,0,0,4,39,36,0,0,1,0,0,0,1,0,0,0,0,1,323,302,0,0,13,0,0,0,0,0,1,0,0,7,145,140,0,0,5,0,0,0,0,0,0,0,0,0,2021,1985,1,0,30,0,0,0,2,0,0,0,0,3,311,306,0,0,4,0,0,0,0,0,0,0,0,1,324,307,1,0,14,0,0,0,2,0,0,0,0,0,339,335,0,0,4,0,0,0,0,0,0,0,0,0,791,783,0,0,7,0,0,0,0,0,0,0,0,1,256,254,0,0,1,0,0,0,0,0,0,0,0,1
95GG49,7133,6252,141,22,20,16,36,116,23,5,14,18,33,437,4734,4194,120,21,14,10,25,38,20,5,13,14,12,248,475,396,20,2,1,2,1,6,5,0,2,1,2,37,2366,2026,83,17,9,3,22,22,13,5,9,11,7,139,86,74,4,0,0,1,0,0,0,0,0,0,0,7,209,194,1,1,0,1,2,1,0,0,0,0,0,9,245,207,4,0,2,0,0,5,0,0,1,0,3,23,1353,1297,8,1,2,3,0,4,2,0,1,2,0,33,2399,2058,21,1,6,6,11,78,3,0,1,4,21,189,284,278,2,0,0,0,0,2,0,0,0,0,0,2,1687,1433,8,1,5,5,7,63,2,0,0,3,19,141,114,78,3,0,0,1,0,5,0,0,1,0,1,25,198,184,5,0,1,0,0,0,1,0,0,0,0,7,116,85,3,0,0,0,4,8,0,0,0,1,1,14
95GG50,4167,3622,257,16,7,6,29,17,7,3,5,1,26,171,2769,2319,224,14,4,6,29,14,6,3,4,1,24,121,471,383,42,1,0,1,11,1,0,0,0,0,6,26,1682,1385,159,12,2,5,17,4,5,2,4,1,15,71,51,43,2,1,0,0,0,2,0,1,0,0,0,2,116,97,4,0,2,0,0,6,0,0,0,0,2,5,328,306,11,0,0,0,1,1,1,0,0,0,1,7,121,105,6,0,0,0,0,0,0,0,0,0,0,10,1398,1303,33,2,3,0,0,3,1,0,1,0,2,50,398,396,0,0,0,0,0,0,0,0,1,0,0,1,163,148,7,0,1,0,0,1,0,0,0,0,0,6,253,212,16,0,0,0,0,1,0,0,0,0,2,22,430,421,3,1,1,0,0,0,0,0,0,0,0,4,154,126,7,1,1,0,0,1,1,0,0,0,0,17
95GG51,2919,2875,22,2,2,1,0,0,0,4,0,0,0,13,1537,1502,19,2,2,1,0,0,0,2,0,0,0,9,438,431,3,0,1,1,0,0,0,0,0,0,0,2,731,710,14,1,1,0,0,0,0,1,0,0,0,4,15,15,0,0,0,0,0,0,0,0,0,0,0,0,43,41,0,0,0,0,0,0,0,0,0,0,0,2,237,234,1,0,0,0,0,0,0,1,0,0,0,1,73,71,1,1,0,0,0,0,0,0,0,0,0,0,1382,1373,3,0,0,0,0,0,0,2,0,0,0,4,429,425,0,0,0,0,0,0,0,2,0,0,0,2,118,118,0,0,0,0,0,0,0,0,0,0,0,0,206,204,1,0,0,0,0,0,0,0,0,0,0,1,488,486,1,0,0,0,0,0,0,0,0,0,0,1,141,140,1,0,0,0,0,0,0,0,0,0,0,0
95HH01,1461,1443,9,0,0,1,0,0,0,0,1,0,0,7,921,908,6,0,0,1,0,0,0,0,1,0,0,5,191,190,0,0,0,0,0,0,0,0,1,0,0,0,544,536,5,0,0,0,0,0,0,0,0,0,0,3,27,27,0,0,0,0,0,0,0,0,0,0,0,0,60,59,0,0,0,0,0,0,0,0,0,0,0,1,68,67,0,0,0,1,0,0,0,0,0,0,0,0,31,29,1,0,0,0,0,0,0,0,0,0,0,1,540,535,3,0,0,0,0,0,0,0,0,0,0,2,310,309,0,0,0,0,0,0,0,0,0,0,0,1,79,78,1,0,0,0,0,0,0,0,0,0,0,0,50,49,0,0,0,0,0,0,0,0,0,0,0,1,73,73,0,0,0,0,0,0,0,0,0,0,0,0,28,26,2,0,0,0,0,0,0,0,0,0,0,0
95HH02,2190,2164,2,0,0,0,0,6,0,0,0,2,0,16,1601,1583,2,0,0,0,0,4,0,0,0,2,0,10,346,342,1,0,0,0,0,0,0,0,0,0,0,3,951,940,0,0,0,0,0,3,0,0,0,2,0,6,40,40,0,0,0,0,0,0,0,0,0,0,0,0,104,102,0,0,0,0,0,1,0,0,0,0,0,1,56,56,0,0,0,0,0,0,0,0,0,0,0,0,104,103,1,0,0,0,0,0,0,0,0,0,0,0,589,581,0,0,0,0,0,2,0,0,0,0,0,6,295,295,0,0,0,0,0,0,0,0,0,0,0,0,136,135,0,0,0,0,0,1,0,0,0,0,0,0,71,66,0,0,0,0,0,1,0,0,0,0,0,4,67,66,0,0,0,0,0,0,0,0,0,0,0,1,20,19,0,0,0,0,0,0,0,0,0,0,0,1
95HH03,1194,1176,0,0,0,1,0,0,0,0,0,0,0,17,728,712,0,0,0,0,0,0,0,0,0,0,0,16,142,137,0,0,0,0,0,0,0,0,0,0,0,5,417,409,0,0,0,0,0,0,0,0,0,0,0,8,27,24,0,0,0,0,0,0,0,0,0,0,0,3,69,69,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,466,464,0,0,0,1,0,0,0,0,0,0,0,1,328,327,0,0,0,0,0,0,0,0,0,0,0,1,46,46,0,0,0,0,0,0,0,0,0,0,0,0,34,33,0,0,0,1,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0
95HH04,2381,2363,7,0,0,0,0,1,0,0,1,0,0,9,1690,1675,5,0,0,0,0,1,0,0,1,0,0,8,341,340,0,0,0,0,0,0,0,0,0,0,0,1,1029,1021,1,0,0,0,0,0,0,0,1,0,0,6,41,41,0,0,0,0,0,0,0,0,0,0,0,0,96,92,2,0,0,0,0,1,0,0,0,0,0,1,75,75,0,0,0,0,0,0,0,0,0,0,0,0,108,106,2,0,0,0,0,0,0,0,0,0,0,0,691,688,2,0,0,0,0,0,0,0,0,0,0,1,365,365,0,0,0,0,0,0,0,0,0,0,0,0,135,134,1,0,0,0,0,0,0,0,0,0,0,0,62,61,1,0,0,0,0,0,0,0,0,0,0,0,103,102,0,0,0,0,0,0,0,0,0,0,0,1,26,26,0,0,0,0,0,0,0,0,0,0,0,0
95HH05,1544,1510,20,4,1,1,0,1,1,0,0,2,0,4,1009,979,17,4,1,1,0,1,1,0,0,2,0,3,231,222,7,1,0,0,0,0,0,0,0,0,0,1,558,541,9,1,0,1,0,1,1,0,0,2,0,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,114,111,0,2,1,0,0,0,0,0,0,0,0,0,46,45,1,0,0,0,0,0,0,0,0,0,0,0,535,531,3,0,0,0,0,0,0,0,0,0,0,1,197,196,0,0,0,0,0,0,0,0,0,0,0,1,79,79,0,0,0,0,0,0,0,0,0,0,0,0,76,75,1,0,0,0,0,0,0,0,0,0,0,0,140,139,1,0,0,0,0,0,0,0,0,0,0,0,43,42,1,0,0,0,0,0,0,0,0,0,0,0
95HH06,3471,3435,4,0,0,2,3,4,0,0,0,0,1,22,2644,2616,4,0,0,1,3,3,0,0,0,0,1,16,544,538,1,0,0,0,1,2,0,0,0,0,0,2,1571,1552,3,0,0,1,2,1,0,0,0,0,1,11,73,71,0,0,0,0,0,0,0,0,0,0,0,2,198,197,0,0,0,0,0,0,0,0,0,0,0,1,116,116,0,0,0,0,0,0,0,0,0,0,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,827,819,0,0,0,1,0,1,0,0,0,0,0,6,330,330,0,0,0,0,0,0,0,0,0,0,0,0,208,208,0,0,0,0,0,0,0,0,0,0,0,0,105,101,0,0,0,0,0,1,0,0,0,0,0,3,136,134,0,0,0,0,0,0,0,0,0,0,0,2,48,46,0,0,0,1,0,0,0,0,0,0,0,1
95HH07,1095,1071,9,0,0,0,3,0,0,0,1,0,0,11,721,702,7,0,0,0,2,0,0,0,1,0,0,9,157,154,1,0,0,0,0,0,0,0,1,0,0,1,409,395,5,0,0,0,2,0,0,0,0,0,0,7,15,15,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,79,77,1,0,0,0,0,0,0,0,0,0,0,1,25,25,0,0,0,0,0,0,0,0,0,0,0,0,374,369,2,0,0,0,1,0,0,0,0,0,0,2,146,146,0,0,0,0,0,0,0,0,0,0,0,0,52,50,1,0,0,0,0,0,0,0,0,0,0,1,43,42,1,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,34,32,0,0,0,0,1,0,0,0,0,0,0,1
95HH08,1947,1894,16,7,2,0,3,5,0,1,3,0,0,16,1379,1336,13,7,2,0,2,3,0,1,3,0,0,12,225,221,1,1,0,0,0,1,0,0,0,0,0,1,836,809,11,5,0,0,2,0,0,0,1,0,0,8,53,52,0,0,0,0,0,0,0,0,0,0,0,1,125,123,0,0,0,0,0,0,0,0,0,0,0,2,55,54,0,0,0,0,0,0,0,1,0,0,0,0,85,77,1,1,2,0,0,2,0,0,2,0,0,0,568,558,3,0,0,0,1,2,0,0,0,0,0,4,302,299,0,0,0,0,0,0,0,0,0,0,0,3,102,97,2,0,0,0,1,2,0,0,0,0,0,0,58,56,1,0,0,0,0,0,0,0,0,0,0,1,79,79,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
95HH09,1973,1877,33,3,2,3,6,8,2,0,3,4,1,31,1216,1139,27,2,2,3,4,7,2,0,3,4,1,22,227,207,10,1,1,0,0,3,0,0,1,0,0,4,735,686,16,1,0,2,4,3,2,0,2,4,1,14,30,29,0,0,0,0,0,0,0,0,0,0,0,1,65,63,0,0,1,1,0,0,0,0,0,0,0,0,121,117,1,0,0,0,0,0,0,0,0,0,0,3,38,37,0,0,0,0,0,1,0,0,0,0,0,0,757,738,6,1,0,0,2,1,0,0,0,0,0,9,333,330,0,0,0,0,0,0,0,0,0,0,0,3,67,62,1,0,0,0,2,0,0,0,0,0,0,2,65,60,3,1,0,0,0,0,0,0,0,0,0,1,226,226,0,0,0,0,0,0,0,0,0,0,0,0,66,60,2,0,0,0,0,1,0,0,0,0,0,3
95HH10,1769,1753,2,0,0,0,1,0,0,0,0,0,0,13,1285,1273,2,0,0,0,0,0,0,0,0,0,0,10,247,246,0,0,0,0,0,0,0,0,0,0,0,1,773,764,1,0,0,0,0,0,0,0,0,0,0,8,44,44,0,0,0,0,0,0,0,0,0,0,0,0,101,100,0,0,0,0,0,0,0,0,0,0,0,1,54,54,0,0,0,0,0,0,0,0,0,0,0,0,66,65,1,0,0,0,0,0,0,0,0,0,0,0,484,480,0,0,0,0,1,0,0,0,0,0,0,3,255,255,0,0,0,0,0,0,0,0,0,0,0,0,94,93,0,0,0,0,0,0,0,0,0,0,0,1,48,47,0,0,0,0,1,0,0,0,0,0,0,0,63,62,0,0,0,0,0,0,0,0,0,0,0,1,24,23,0,0,0,0,0,0,0,0,0,0,0,1
95HH11,998,991,1,0,0,0,0,0,0,0,0,0,0,6,637,631,1,0,0,0,0,0,0,0,0,0,0,5,149,148,1,0,0,0,0,0,0,0,0,0,0,0,343,340,0,0,0,0,0,0,0,0,0,0,0,3,11,11,0,0,0,0,0,0,0,0,0,0,0,0,25,24,0,0,0,0,0,0,0,0,0,0,0,1,87,86,0,0,0,0,0,0,0,0,0,0,0,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0,361,360,0,0,0,0,0,0,0,0,0,0,0,1,150,149,0,0,0,0,0,0,0,0,0,0,0,1,26,26,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0
