GeographyCode,DC4410NI0001,DC4410NI0002,DC4410NI0003,DC4410NI0004,DC4410NI0005,DC4410NI0006,DC4410NI0007,DC4410NI0008,DC4410NI0009,DC4410NI0010,DC4410NI0011,DC4410NI0012,DC4410NI0013,DC4410NI0014,DC4410NI0015,DC4410NI0016,DC4410NI0017,DC4410NI0018,DC4410NI0019,DC4410NI0020,DC4410NI0021,DC4410NI0022,DC4410NI0023,DC4410NI0024,DC4410NI0025,DC4410NI0026,DC4410NI0027,DC4410NI0028,DC4410NI0029,DC4410NI0030,DC4410NI0031,DC4410NI0032,DC4410NI0033,DC4410NI0034,DC4410NI0035,DC4410NI0036,DC4410NI0037,DC4410NI0038,DC4410NI0039,DC4410NI0040,DC4410NI0041,DC4410NI0042,DC4410NI0043,DC4410NI0044,DC4410NI0045,DC4410NI0046,DC4410NI0047,DC4410NI0048,DC4410NI0049,DC4410NI0050,DC4410NI0051,DC4410NI0052,DC4410NI0053,DC4410NI0054,DC4410NI0055,DC4410NI0056,DC4410NI0057,DC4410NI0058,DC4410NI0059,DC4410NI0060,DC4410NI0061,DC4410NI0062,DC4410NI0063,DC4410NI0064,DC4410NI0065,DC4410NI0066,DC4410NI0067,DC4410NI0068,DC4410NI0069,DC4410NI0070,DC4410NI0071,DC4410NI0072,DC4410NI0073,DC4410NI0074,DC4410NI0075,DC4410NI0076,DC4410NI0077,DC4410NI0078,DC4410NI0079,DC4410NI0080,DC4410NI0081,DC4410NI0082,DC4410NI0083,DC4410NI0084,DC4410NI0085,DC4410NI0086,DC4410NI0087,DC4410NI0088,DC4410NI0089,DC4410NI0090,DC4410NI0091,DC4410NI0092,DC4410NI0093,DC4410NI0094,DC4410NI0095,DC4410NI0096,DC4410NI0097,DC4410NI0098,DC4410NI0099,DC4410NI0100,DC4410NI0101,DC4410NI0102,DC4410NI0103,DC4410NI0104,DC4410NI0105,DC4410NI0106,DC4410NI0107,DC4410NI0108,DC4410NI0109,DC4410NI0110,DC4410NI0111,DC4410NI0112,DC4410NI0113,DC4410NI0114,DC4410NI0115,DC4410NI0116,DC4410NI0117,DC4410NI0118,DC4410NI0119,DC4410NI0120,DC4410NI0121,DC4410NI0122,DC4410NI0123,DC4410NI0124,DC4410NI0125,DC4410NI0126,DC4410NI0127,DC4410NI0128,DC4410NI0129,DC4410NI0130,DC4410NI0131,DC4410NI0132,DC4410NI0133,DC4410NI0134,DC4410NI0135,DC4410NI0136,DC4410NI0137,DC4410NI0138,DC4410NI0139,DC4410NI0140,DC4410NI0141,DC4410NI0142,DC4410NI0143,DC4410NI0144,DC4410NI0145,DC4410NI0146,DC4410NI0147,DC4410NI0148,DC4410NI0149,DC4410NI0150,DC4410NI0151,DC4410NI0152,DC4410NI0153,DC4410NI0154,DC4410NI0155,DC4410NI0156,DC4410NI0157,DC4410NI0158,DC4410NI0159,DC4410NI0160,DC4410NI0161,DC4410NI0162,DC4410NI0163,DC4410NI0164,DC4410NI0165,DC4410NI0166,DC4410NI0167,DC4410NI0168,DC4410NI0169,DC4410NI0170,DC4410NI0171,DC4410NI0172,DC4410NI0173,DC4410NI0174,DC4410NI0175,DC4410NI0176,DC4410NI0177,DC4410NI0178,DC4410NI0179,DC4410NI0180
95GG20S2,966,0,510,333,88,35,532,0,356,131,36,9,364,0,153,157,42,12,60,0,1,43,7,9,9,0,0,2,2,5,1,0,0,0,1,0,288,0,109,132,33,14,71,0,51,16,3,1,162,0,58,80,21,3,45,0,0,34,6,5,9,0,0,2,2,5,1,0,0,0,1,0,484,0,305,130,32,17,340,0,232,80,20,8,138,0,73,48,11,6,6,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,36,0,21,11,4,0,21,0,15,4,2,0,15,0,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,75,60,19,4,100,0,58,31,11,0,49,0,16,22,8,3,9,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95GG21S1,639,0,311,187,94,47,455,0,262,112,63,18,159,0,46,70,23,20,18,0,3,2,6,7,6,0,0,3,2,1,1,0,0,0,0,1,183,0,73,47,40,23,96,0,53,20,18,5,66,0,18,23,14,11,14,0,2,1,6,5,6,0,0,3,2,1,1,0,0,0,0,1,355,0,171,114,49,21,279,0,148,77,41,13,74,0,22,37,8,7,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,11,8,1,0,18,0,10,7,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,56,18,4,3,62,0,51,8,3,0,17,0,5,9,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95GG21S2,675,0,324,202,94,55,510,0,282,140,63,25,139,0,40,52,25,22,21,0,2,9,5,5,5,0,0,1,1,3,0,0,0,0,0,0,208,0,79,70,30,29,121,0,65,38,15,3,69,0,13,26,12,18,13,0,1,5,2,5,5,0,0,1,1,3,0,0,0,0,0,0,356,0,179,108,53,16,299,0,160,84,40,15,49,0,18,20,10,1,8,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,35,13,4,1,42,0,30,8,3,1,11,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,31,11,7,9,48,0,27,10,5,6,10,0,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG21S3,948,1,528,292,84,43,647,1,417,167,45,17,252,0,108,103,31,10,42,0,2,21,6,13,4,0,1,0,2,1,3,0,0,1,0,2,263,0,113,100,34,16,129,0,78,33,17,1,104,0,35,51,12,6,27,0,0,16,5,6,1,0,0,0,0,1,2,0,0,0,0,2,334,0,222,79,20,13,258,0,181,57,9,11,72,0,38,21,11,2,2,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,140,0,106,22,9,3,101,0,83,9,8,1,37,0,23,12,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,211,1,87,91,21,11,159,1,75,68,11,4,39,0,12,19,7,1,11,0,0,4,1,6,2,0,0,0,2,0,0,0,0,0,0,0
95GG22S1,733,0,321,254,106,52,308,0,200,74,30,4,322,0,116,132,53,21,85,0,3,46,18,18,11,0,0,2,4,5,7,0,2,0,1,4,513,0,185,195,84,49,174,0,111,43,17,3,247,0,71,109,48,19,75,0,2,41,14,18,11,0,0,2,4,5,6,0,1,0,1,4,39,0,18,14,5,2,31,0,15,12,3,1,7,0,3,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,35,9,4,0,32,0,26,3,3,0,15,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,133,0,83,36,13,1,71,0,48,16,7,0,53,0,34,16,2,1,9,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG22S2,814,0,361,267,113,73,309,0,234,61,9,5,359,0,120,157,58,24,117,0,6,44,35,32,24,0,1,5,10,8,5,0,0,0,1,4,578,0,198,205,104,71,140,0,104,27,5,4,295,0,87,131,54,23,114,0,6,42,34,32,24,0,1,5,10,8,5,0,0,0,1,4,39,0,23,13,3,0,33,0,22,9,2,0,6,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,80,27,1,0,84,0,67,17,0,0,24,0,13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,60,22,5,2,52,0,41,8,2,1,34,0,19,12,2,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG22S3,661,0,250,243,99,69,220,0,126,62,26,6,330,0,120,136,48,26,95,0,4,45,22,24,13,0,0,0,3,10,3,0,0,0,0,3,475,0,151,184,81,59,111,0,56,37,15,3,259,0,91,107,41,20,90,0,4,40,22,24,12,0,0,0,3,9,3,0,0,0,0,3,89,0,44,26,13,6,57,0,36,11,8,2,29,0,8,13,5,3,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,41,0,20,18,1,2,21,0,13,7,0,1,19,0,7,10,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,35,15,4,2,31,0,21,7,3,0,23,0,14,6,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG23S1,566,0,136,324,72,34,59,0,37,18,3,1,280,0,95,159,20,6,190,0,4,141,35,10,29,0,0,3,14,12,8,0,0,3,0,5,517,0,120,297,68,32,48,0,31,13,3,1,248,0,85,142,17,4,185,0,4,137,34,10,28,0,0,2,14,12,8,0,0,3,0,5,5,0,1,4,0,0,3,0,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,15,23,3,2,8,0,5,3,0,0,29,0,10,15,2,2,5,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0
95GG23S2,579,0,197,227,97,58,127,0,103,19,5,0,220,0,90,95,24,11,176,0,4,105,43,24,48,0,0,8,23,17,8,0,0,0,2,6,470,0,121,198,94,57,67,0,54,8,5,0,177,0,64,81,21,11,170,0,3,101,43,23,48,0,0,8,23,17,8,0,0,0,2,6,48,0,41,6,0,1,35,0,31,4,0,0,11,0,10,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,35,21,3,0,25,0,18,7,0,0,31,0,16,12,3,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG23S3,676,0,217,333,77,49,103,0,69,30,4,0,338,0,143,164,23,8,192,0,3,134,40,15,30,0,1,2,9,18,13,0,1,3,1,8,558,0,169,279,69,41,68,0,45,22,1,0,275,0,120,132,18,5,176,0,3,120,40,13,29,0,1,2,9,17,10,0,0,3,1,6,13,0,5,3,4,1,9,0,4,2,3,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,6,0,0,7,0,6,1,0,0,8,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,34,45,4,7,19,0,14,5,0,0,51,0,19,26,4,2,16,0,0,14,0,2,1,0,0,0,0,1,3,0,1,0,0,2
95GG24S1,612,0,290,234,53,35,161,0,128,29,4,0,308,0,158,121,21,8,118,0,4,83,20,11,18,0,0,1,7,10,7,0,0,0,1,6,468,0,193,195,49,31,79,0,60,17,2,0,251,0,129,97,19,6,115,0,4,80,20,11,16,0,0,1,7,8,7,0,0,0,1,6,40,0,29,10,1,0,31,0,27,3,1,0,9,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,24,6,0,1,15,0,13,2,0,0,16,0,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,44,23,3,3,36,0,28,7,1,0,32,0,16,13,2,1,3,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0
95GG24S2,712,0,312,287,76,37,280,0,181,78,18,3,323,0,129,163,25,6,89,0,2,44,25,18,19,0,0,2,7,10,1,0,0,0,1,0,507,0,189,222,64,32,150,0,94,43,12,1,253,0,93,135,20,5,84,0,2,42,24,16,19,0,0,2,7,10,1,0,0,0,1,0,30,0,24,5,0,1,26,0,22,4,0,0,3,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,1,0,5,0,3,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,96,57,11,4,99,0,62,29,6,2,65,0,34,26,4,1,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
95GG24S3,621,0,235,277,65,44,148,0,102,38,6,2,266,0,126,120,15,5,163,0,4,111,33,15,41,0,1,8,10,22,3,0,2,0,1,0,450,0,129,228,55,38,64,0,43,18,3,0,190,0,81,96,10,3,156,0,3,106,32,15,38,0,1,8,9,20,2,0,1,0,1,0,17,0,11,6,0,0,11,0,7,4,0,0,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,17,2,0,1,11,0,9,2,0,0,9,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,78,41,10,5,62,0,43,14,3,2,61,0,33,22,5,1,7,0,1,5,1,0,3,0,0,0,1,2,1,0,1,0,0,0
95GG25S1,868,0,363,311,125,69,383,0,255,92,27,9,345,0,105,169,53,18,110,0,3,47,34,26,24,0,0,2,10,12,6,0,0,1,1,4,531,0,157,212,99,63,148,0,92,38,13,5,252,0,62,130,44,16,103,0,3,42,32,26,23,0,0,2,9,12,5,0,0,0,1,4,143,0,79,40,18,6,111,0,65,30,12,4,31,0,14,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,70,0,51,16,3,0,49,0,40,8,1,0,21,0,11,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,76,43,5,0,75,0,58,16,1,0,41,0,18,22,1,0,7,0,0,5,2,0,1,0,0,0,1,0,0,0,0,0,0,0
95GG25S2,716,0,274,241,114,87,266,0,166,71,21,8,329,0,107,129,63,30,101,0,1,40,25,35,17,0,0,1,4,12,3,0,0,0,1,2,542,0,173,187,105,77,159,0,98,39,18,4,269,0,74,112,58,25,94,0,1,35,24,34,17,0,0,1,4,12,3,0,0,0,1,2,108,0,59,34,8,7,69,0,40,24,2,3,38,0,19,10,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,2,0,0,4,0,3,1,0,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,37,18,1,3,34,0,25,7,1,1,20,0,12,7,0,1,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95GG25S3,610,1,236,230,83,60,272,1,143,89,28,11,268,0,89,119,35,25,58,0,4,22,17,15,9,0,0,0,2,7,3,0,0,0,1,2,391,1,123,156,63,48,126,1,54,48,17,6,201,0,65,89,27,20,52,0,4,19,16,13,9,0,0,0,2,7,3,0,0,0,1,2,149,0,70,52,18,9,99,0,56,30,9,4,47,0,14,22,8,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,9,4,2,2,8,0,4,2,2,0,7,0,5,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,34,18,0,1,39,0,29,9,0,1,13,0,5,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG26S1,848,1,388,327,93,39,401,1,254,114,25,7,369,0,131,181,44,13,66,0,3,30,21,12,12,0,0,2,3,7,0,0,0,0,0,0,394,0,121,187,59,27,114,0,58,45,7,4,218,0,61,116,33,8,51,0,2,24,17,8,11,0,0,2,2,7,0,0,0,0,0,0,306,0,183,93,22,8,200,0,133,52,13,2,97,0,49,37,8,3,9,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,23,0,18,4,0,1,13,0,12,1,0,0,10,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1,66,43,12,3,74,1,51,16,5,1,44,0,15,25,3,1,6,0,0,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0
95GG26S2,806,0,387,295,93,31,406,0,257,128,18,3,326,0,121,139,47,19,65,0,7,27,24,7,6,0,1,1,3,1,3,0,1,0,1,1,452,0,168,187,71,26,147,0,81,57,8,1,239,0,80,108,35,16,57,0,5,21,24,7,6,0,1,1,3,1,3,0,1,0,1,1,159,0,96,50,11,2,125,0,81,39,4,1,33,0,15,10,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,34,16,4,0,38,0,26,10,2,0,14,0,8,4,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,89,42,7,3,96,0,69,22,4,1,40,0,18,17,3,2,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG27S1,487,0,137,204,81,65,88,0,52,23,7,6,247,0,82,110,34,21,125,0,3,70,28,24,24,0,0,1,10,13,3,0,0,0,2,1,384,0,90,174,65,55,33,0,18,12,2,1,207,0,70,95,26,16,117,0,2,66,25,24,24,0,0,1,10,13,3,0,0,0,2,1,74,0,33,20,13,8,38,0,25,5,4,4,29,0,7,12,6,4,7,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,13,9,3,2,15,0,8,5,1,1,11,0,5,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG27S2,607,0,239,224,97,47,247,0,139,74,27,7,265,0,98,104,40,23,81,0,2,44,25,10,13,0,0,2,4,7,1,0,0,0,1,0,373,0,112,159,70,32,105,0,50,36,17,2,181,0,60,81,26,14,74,0,2,40,22,10,12,0,0,2,4,6,1,0,0,0,1,0,139,0,63,40,25,11,82,0,46,24,10,2,51,0,17,13,13,8,5,0,0,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,44,0,32,10,1,1,31,0,23,7,0,1,12,0,9,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,32,15,1,3,29,0,20,7,0,2,21,0,12,7,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG27S3,727,0,314,253,94,66,314,0,201,83,21,9,307,0,111,129,41,26,95,0,2,40,29,24,6,0,0,0,2,4,5,0,0,1,1,3,432,0,134,181,67,50,106,0,55,36,10,5,231,0,77,107,28,19,84,0,2,37,26,19,6,0,0,0,2,4,5,0,0,1,1,3,198,0,121,44,21,12,141,0,99,30,9,3,49,0,22,11,10,6,8,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,5,4,2,12,0,5,5,1,1,3,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81,0,54,23,2,2,55,0,42,12,1,0,24,0,12,11,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
95GG27S4,646,0,276,239,79,52,315,0,181,103,20,11,261,0,91,107,42,21,62,0,4,28,17,13,6,0,0,0,0,6,2,0,0,1,0,1,361,0,127,145,53,36,124,0,65,44,11,4,175,0,59,76,27,13,54,0,3,24,15,12,6,0,0,0,0,6,2,0,0,1,0,1,195,0,94,67,20,14,134,0,75,43,9,7,55,0,18,22,9,6,6,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,11,10,4,0,12,0,9,3,0,0,12,0,2,6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,44,17,2,2,45,0,32,13,0,0,19,0,12,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG28S1,839,0,272,414,100,53,174,0,127,37,7,3,414,0,135,228,39,12,208,0,9,142,40,17,37,0,1,6,14,16,6,0,0,1,0,5,662,0,163,363,89,47,76,0,49,20,5,2,344,0,106,198,32,8,200,0,7,138,38,17,36,0,1,6,14,15,6,0,0,1,0,5,56,0,36,12,6,2,40,0,30,8,2,0,11,0,4,3,2,2,5,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3,0,0,4,0,3,1,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,69,36,5,4,54,0,45,8,0,1,56,0,24,25,5,2,3,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0
95GG28S2,712,0,247,328,101,36,233,0,136,79,15,3,327,0,109,171,37,10,129,0,2,75,39,13,20,0,0,2,10,8,3,0,0,1,0,2,498,0,132,255,80,31,107,0,55,45,7,0,249,0,76,137,27,9,120,0,1,70,36,13,19,0,0,2,10,7,3,0,0,1,0,2,134,0,74,44,13,3,84,0,55,22,6,1,44,0,18,19,6,1,5,0,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,12,0,5,3,4,0,9,0,4,3,2,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,36,26,4,2,33,0,22,9,0,2,31,0,14,15,2,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG28S3,774,0,376,288,82,28,410,0,259,120,24,7,300,0,110,137,41,12,56,0,7,28,17,4,6,0,0,1,0,5,2,0,0,2,0,0,275,0,77,136,45,17,74,0,29,37,7,1,158,0,44,79,26,9,37,0,4,17,12,4,4,0,0,1,0,3,2,0,0,2,0,0,417,0,250,131,32,4,278,0,189,72,15,2,121,0,58,49,12,2,18,0,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,2,1,4,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,48,20,3,6,54,0,40,11,0,3,20,0,8,8,3,1,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0
95GG29S1,1083,0,575,400,83,25,556,0,357,159,34,6,447,0,213,184,36,14,73,0,5,53,12,3,5,0,0,3,1,1,2,0,0,1,0,1,229,0,96,102,22,9,56,0,31,20,5,0,126,0,64,47,9,6,44,0,1,33,8,2,1,0,0,1,0,0,2,0,0,1,0,1,228,0,152,56,18,2,161,0,114,35,12,0,64,0,37,19,6,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,190,109,27,9,196,0,134,49,8,5,126,0,55,53,14,4,12,0,1,7,4,0,1,0,0,0,1,0,0,0,0,0,0,0,291,0,137,133,16,5,143,0,78,55,9,1,131,0,57,65,7,2,14,0,2,11,0,1,3,0,0,2,0,1,0,0,0,0,0,0
95GG29S2,1347,0,692,502,114,39,523,0,368,115,30,10,640,0,314,263,47,16,165,0,9,119,30,7,13,0,1,3,5,4,6,0,0,2,2,2,605,0,290,248,49,18,133,0,101,24,6,2,346,0,183,131,22,10,114,0,6,88,17,3,9,0,0,3,3,3,3,0,0,2,1,0,72,0,50,18,4,0,51,0,38,10,3,0,19,0,11,7,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,117,47,19,3,112,0,86,17,8,1,64,0,29,26,8,1,10,0,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,484,0,235,189,42,18,227,0,143,64,13,7,211,0,91,99,16,5,39,0,0,26,10,3,4,0,1,0,2,1,3,0,0,0,1,2
95GG30S1,763,0,339,336,62,26,279,0,195,74,8,2,313,0,137,142,27,7,149,0,7,111,21,10,18,0,0,8,6,4,4,0,0,1,0,3,451,0,158,234,40,19,103,0,73,27,3,0,201,0,82,101,13,5,127,0,3,98,18,8,16,0,0,7,6,3,4,0,0,1,0,3,237,0,141,75,16,5,132,0,92,35,4,1,92,0,46,34,10,2,13,0,3,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,39,27,6,2,44,0,30,12,1,1,19,0,8,7,4,0,9,0,1,7,1,0,2,0,0,1,0,1,0,0,0,0,0,0
95GG30S2,695,0,224,362,73,36,94,0,70,21,3,0,303,0,148,129,22,4,256,0,6,198,37,15,33,0,0,13,11,9,9,0,0,1,0,8,560,0,150,317,60,33,42,0,28,12,2,0,247,0,117,111,17,2,231,0,5,181,31,14,31,0,0,12,10,9,9,0,0,1,0,8,3,0,1,1,1,0,1,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,30,5,0,0,26,0,25,1,0,0,8,0,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,43,39,12,3,25,0,17,8,0,0,46,0,25,14,5,2,24,0,1,16,6,1,2,0,0,1,1,0,0,0,0,0,0,0
95GG30S3,625,0,170,326,85,44,86,0,54,26,5,1,336,0,110,193,24,9,165,0,3,104,42,16,35,0,3,2,14,16,3,0,0,1,0,2,575,0,152,304,76,43,64,0,41,20,2,1,314,0,106,180,20,8,160,0,2,101,41,16,34,0,3,2,13,16,3,0,0,1,0,2,4,0,1,2,1,0,1,0,0,0,1,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,16,20,7,1,20,0,12,6,2,0,19,0,3,11,4,1,4,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
95GG31S1,793,0,216,340,140,97,116,0,67,34,13,2,427,0,138,197,52,40,207,0,10,101,62,34,33,0,1,7,12,13,10,0,0,1,1,8,682,0,156,301,133,92,70,0,41,19,8,2,374,0,105,182,50,37,198,0,9,93,62,34,31,0,1,6,12,12,9,0,0,1,1,7,24,0,11,10,2,1,14,0,7,6,1,0,10,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,48,27,5,4,29,0,18,7,4,0,43,0,29,11,1,2,9,0,1,8,0,0,2,0,0,1,0,1,1,0,0,0,0,1
95GG31S2,800,0,269,336,130,65,256,0,144,84,27,1,384,0,121,193,48,22,125,0,4,56,43,22,29,0,0,3,10,16,6,0,0,0,2,4,551,0,139,243,105,64,107,0,57,37,12,1,291,0,78,153,39,21,118,0,4,50,42,22,29,0,0,3,10,16,6,0,0,0,2,4,156,0,83,57,15,1,92,0,55,29,8,0,61,0,28,26,6,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,13,11,1,0,15,0,8,7,0,0,9,0,5,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,34,25,9,0,42,0,24,11,7,0,23,0,10,11,2,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95GG31S3,870,0,376,309,121,64,414,0,253,109,38,14,359,0,117,168,52,22,73,0,4,28,26,15,18,0,2,3,5,8,6,0,0,1,0,5,420,0,117,183,74,46,115,0,65,35,11,4,219,0,49,119,34,17,63,0,1,25,24,13,17,0,2,3,5,7,6,0,0,1,0,5,225,0,121,71,22,11,158,0,97,42,13,6,63,0,24,28,8,3,4,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,92,33,17,1,91,0,61,18,11,1,47,0,28,14,5,0,5,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,46,22,8,6,50,0,30,14,3,3,30,0,16,7,5,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
